7,2,6720,622.459906
7,2,6720,618.325572
7,4,6720,332.643317
7,4,6720,373.130287
7,4,6720,338.932850
7,4,6720,361.446381
7,4,6720,339.629267
7,4,6720,364.910324
7,4,6720,363.162617
7,4,6720,363.533588
7,4,6720,330.792397
7,4,6720,330.530679
7,4,6720,331.683188
7,4,6720,405.073529
7,4,6720,330.994764
7,4,6720,337.244922
7,4,6720,331.032013
7,4,6720,361.694519
7,4,6720,361.501049
7,4,6720,384.662376
7,4,6720,381.410347
7,4,6720,399.924913
7,4,6720,372.597852
7,4,6720,387.349459
7,4,6720,423.722381
7,4,6720,451.235208
7,4,6720,385.244302
7,4,6720,351.528123
7,4,6720,377.097264
7,4,6720,391.550386
7,4,6720,360.298451
7,4,6720,393.323065
5,1,8400,1990.048013
5,1,8400,2109.413821
5,1,8400,1995.460644
5,1,8400,2155.136435
5,1,8400,2106.279521
5,1,8400,2149.499819
5,1,8400,1944.937046
5,1,8400,1968.226556
5,1,8400,2129.032282
5,1,8400,1958.354226
5,1,8400,1970.187261
5,1,8400,2121.591187
5,1,8400,1977.955518
5,1,8400,2023.695595
5,1,8400,2118.802923
5,1,8400,1976.402982
5,1,8400,2054.753292
5,1,8400,2036.143492
5,1,8400,1958.197536
5,1,8400,1968.809855
5,1,8400,1964.144602
5,1,8400,2168.086776
5,1,8400,2191.489136
5,1,8400,1970.188579
5,1,8400,2169.126638
5,1,8400,2188.816911
5,1,8400,2002.287567
5,1,8400,2129.064461
5,1,8400,2183.471132
5,1,8400,2123.993752
5,2,8400,1073.334737
5,2,8400,1069.394448
5,2,8400,1035.681064
5,2,8400,1056.943502
5,2,8400,1056.902095
5,2,8400,1057.347423
5,2,8400,1066.790148
5,2,8400,1057.986324
5,2,8400,1062.715002
5,2,8400,1090.314633
5,2,8400,1069.150106
5,2,8400,1051.419909
5,2,8400,1036.404031
5,2,8400,1077.397388
5,2,8400,1083.518601
5,2,8400,1055.286779
5,2,8400,1049.331459
5,2,8400,1043.503020
5,2,8400,1052.925221
5,2,8400,1030.930480
5,2,8400,1037.134627
5,2,8400,1053.644077
5,2,8400,1061.015705
5,2,8400,1075.083118
5,2,8400,1092.377201
5,2,8400,1071.512506
5,2,8400,1036.749343
5,2,8400,1041.253110
5,2,8400,1038.869043
5,2,8400,1067.331925
5,4,8400,839.731779
5,4,8400,728.073973
5,4,8400,719.847100
5,4,8400,742.412914
5,4,8400,776.720358
5,4,8400,804.079853
5,4,8400,745.581259
5,4,8400,736.043670
5,4,8400,726.699394
5,4,8400,707.648350
5,4,8400,711.985207
5,4,8400,739.923602
5,4,8400,719.280986
5,4,8400,720.206597
5,4,8400,771.476519
5,4,8400,716.721720
5,4,8400,841.318599
5,4,8400,723.611065
5,4,8400,735.591816
5,4,8400,754.933818
5,4,8400,723.942484
5,4,8400,719.474743
5,4,8400,725.311360
5,4,8400,730.793242
5,4,8400,876.291974
5,4,8400,751.549863
5,4,8400,944.079171
5,4,8400,761.671188
5,4,8400,811.453992
5,4,8400,890.108345
6,1,8400,1656.777814
6,1,8400,1656.584889
6,1,8400,1672.875815
6,1,8400,1790.257977
6,1,8400,1663.204430
6,1,8400,1782.277584
6,1,8400,1774.870801
6,1,8400,1820.064568
6,1,8400,1675.460390
6,1,8400,1677.573438
6,1,8400,1850.758975
6,1,8400,1817.168662
6,1,8400,1837.666095
6,1,8400,1834.074975
6,1,8400,1832.998711
6,1,8400,1782.845324
6,1,8400,1782.935099
6,1,8400,1807.469718
6,1,8400,1733.382514
6,1,8400,1790.905799
6,1,8400,1809.528591
6,1,8400,1786.236953
6,1,8400,1791.072554
6,1,8400,1661.811729
6,1,8400,1824.576149
6,1,8400,1771.875372
6,1,8400,1831.343857
6,1,8400,1686.999036
6,1,8400,1669.485440
6,1,8400,1813.545650
6,2,8400,893.787875
6,2,8400,890.087607
6,2,8400,893.515352
6,2,8400,895.896121
6,2,8400,897.058754
6,2,8400,899.105709
6,2,8400,886.362801
6,2,8400,893.332834
6,2,8400,873.909601
6,2,8400,905.428775
6,2,8400,925.664708
6,2,8400,901.763668
6,2,8400,889.228984
6,2,8400,879.966218
6,2,8400,906.918729
6,2,8400,906.880325
6,2,8400,885.665653
6,2,8400,901.265836
6,2,8400,884.572913
6,2,8400,906.379223
6,2,8400,886.732969
6,2,8400,902.871810
6,2,8400,891.422282
6,2,8400,900.345289
6,2,8400,917.565386
6,2,8400,893.420711
6,2,8400,921.480450
6,2,8400,892.172204
6,2,8400,902.920195
6,2,8400,898.768731
6,4,8400,666.365495
6,4,8400,658.746999
6,4,8400,669.931401
6,4,8400,781.101779
6,4,8400,662.823066
6,4,8400,660.240110
6,4,8400,653.445285
6,4,8400,654.445590
6,4,8400,726.111778
6,4,8400,649.810799
6,4,8400,686.421746
6,4,8400,656.468738
6,4,8400,737.155756
6,4,8400,658.609723
6,4,8400,646.678062
6,4,8400,665.076176
6,4,8400,654.945280
6,4,8400,705.348699
6,4,8400,878.920818
6,4,8400,689.263312
6,4,8400,662.849432
6,4,8400,649.253375
6,4,8400,708.839074
6,4,8400,659.718486
6,4,8400,658.526326
6,4,8400,651.542822
6,4,8400,715.303624
6,4,8400,664.568699
6,4,8400,649.709681
6,4,8400,669.808596
7,1,8400,1529.755542
7,1,8400,1456.161136
7,1,8400,1445.338888
7,1,8400,1443.646139
7,1,8400,1455.373894
7,1,8400,1444.919821
7,1,8400,1579.514148
7,1,8400,1465.844550
7,1,8400,1465.408974
7,1,8400,1460.721919
7,1,8400,1534.653769
7,1,8400,1550.528988
7,1,8400,1461.636243
7,1,8400,1450.238494
7,1,8400,1454.551482
7,1,8400,1452.701992
7,1,8400,1542.716944
7,1,8400,1455.048087
7,1,8400,1473.363336
7,1,8400,1539.601492
7,1,8400,1450.800507
7,1,8400,1580.174100
7,1,8400,1446.834766
7,1,8400,1580.050406
7,1,8400,1455.282833
7,1,8400,1597.589317
7,1,8400,1577.211563
7,1,8400,1460.213228
7,1,8400,1450.983173
7,1,8400,1460.812794
7,2,8400,777.299252
7,2,8400,794.073198
7,2,8400,795.679425
7,2,8400,793.059875
7,2,8400,806.256112
7,2,8400,774.511595
7,2,8400,787.908981
7,2,8400,791.604470
7,2,8400,793.062843
7,2,8400,792.330569
7,2,8400,804.328314
7,2,8400,964.168289
7,2,8400,794.408124
7,2,8400,778.505102
7,2,8400,785.332000
7,2,8400,785.446067
7,2,8400,792.205370
7,2,8400,783.907618
7,2,8400,787.494404
7,2,8400,786.696101
7,2,8400,786.050625
7,2,8400,780.048896
7,2,8400,786.494286
7,2,8400,785.583464
7,2,8400,776.565680
7,2,8400,778.876271
7,2,8400,780.874231
7,2,8400,787.145837
7,2,8400,778.328348
7,2,8400,791.070957
7,4,8400,637.827623
7,4,8400,587.138074
7,4,8400,588.156800
7,4,8400,579.822622
7,4,8400,675.521799
7,4,8400,596.605717
7,4,8400,631.744615
7,4,8400,591.998240
7,4,8400,598.911632
7,4,8400,592.506601
7,4,8400,573.092284
7,4,8400,579.338722
7,4,8400,591.618176
7,4,8400,662.390431
7,4,8400,630.820306
7,4,8400,591.298420
7,4,8400,583.942361
7,4,8400,590.987323
7,4,8400,589.233117
7,4,8400,578.329537
7,4,8400,660.930581
7,4,8400,572.476088
7,4,8400,649.605196
7,4,8400,578.246589
7,4,8400,588.792345
7,4,8400,622.248167
7,4,8400,570.467352
7,4,8400,646.487681
7,4,8400,616.024278
7,4,8400,681.816788
5,1,10080,4376.170086
5,1,10080,5842.955203
5,1,10080,5435.028339
5,1,10080,4537.263558
5,1,10080,4901.526283
5,1,10080,4411.234440
5,1,10080,5337.510666
5,1,10080,5359.002975
5,1,10080,5635.446881
5,1,10080,5438.388761
5,1,10080,5508.291100
5,1,10080,5364.647963
5,1,10080,5933.937720
5,1,10080,5301.944997
5,1,10080,5331.661214
5,1,10080,5469.741595
5,1,10080,5180.226624
5,1,10080,5428.255839
5,1,10080,4400.299059
5,1,10080,4464.106736
5,1,10080,5869.037062
5,1,10080,5332.808732
5,1,10080,5898.670531
5,1,10080,5253.551772
5,1,10080,5242.553615
5,1,10080,5902.296930
5,1,10080,5364.192467
5,1,10080,5064.576784
5,1,10080,4463.518308
5,1,10080,5587.121534
5,2,10080,2570.864176
5,2,10080,2343.121764
5,2,10080,2980.212398
5,2,10080,3052.314903
5,2,10080,3162.414770
5,2,10080,2820.815006
5,2,10080,2684.601597
5,2,10080,2839.396232
5,2,10080,2684.130326
5,2,10080,2335.463129
5,2,10080,2973.840209
5,2,10080,2701.144733
5,2,10080,2547.014656
5,2,10080,2506.993519
5,2,10080,3022.049736
5,2,10080,3077.570051
5,2,10080,2357.459581
5,2,10080,2759.145678
5,2,10080,3058.612202
5,2,10080,2767.943700
5,2,10080,2404.265984
5,2,10080,2789.202875
5,2,10080,3067.058648
5,2,10080,3034.505634
5,2,10080,2350.919865
5,2,10080,2762.861577
5,2,10080,2802.452607
5,2,10080,2826.654911
5,2,10080,2782.047047
5,2,10080,3027.732173
5,4,10080,1846.168916
5,4,10080,2033.960495
5,4,10080,2105.779126
5,4,10080,1748.672142
5,4,10080,2107.855456
5,4,10080,1760.824977
5,4,10080,2174.283882
5,4,10080,1960.327083
5,4,10080,1845.543247
5,4,10080,2205.322925
5,4,10080,2166.236274
5,4,10080,1728.251967
5,4,10080,1609.358113
5,4,10080,1791.997577
5,4,10080,1852.792403
5,4,10080,1736.465510
5,4,10080,1777.401356
5,4,10080,2191.367254
5,4,10080,2110.908104
5,4,10080,2192.783982
5,4,10080,2188.684866
5,4,10080,1572.515366
5,4,10080,2102.701168
5,4,10080,1802.778445
5,4,10080,2150.318142
5,4,10080,2158.268484
5,4,10080,2095.602283
5,4,10080,2194.124648
5,4,10080,1674.179574
5,4,10080,1937.628270
6,1,10080,4609.516302
6,1,10080,4412.934053
6,1,10080,3846.568041
6,1,10080,3794.249769
6,1,10080,4837.745479
6,1,10080,4970.325127
6,1,10080,3910.953731
6,1,10080,4798.325690
6,1,10080,3721.131784
6,1,10080,4821.357281
6,1,10080,4798.832942
6,1,10080,4400.275288
6,1,10080,4385.677913
6,1,10080,3866.070842
6,1,10080,4440.233724
6,1,10080,4235.362672
6,1,10080,4214.783385
6,1,10080,4423.436085
6,1,10080,4056.782226
6,1,10080,4987.273936
6,1,10080,4404.914845
6,1,10080,3677.339558
6,1,10080,4328.226351
6,1,10080,4435.640164
6,1,10080,4874.956232
6,1,10080,4389.341004
6,1,10080,4906.220904
6,1,10080,4924.406109
6,1,10080,3717.388699
6,1,10080,4842.801509
6,2,10080,2552.099953
6,2,10080,2254.624554
6,2,10080,2527.469362
6,2,10080,2525.449265
6,2,10080,2511.882694
6,2,10080,2009.043129
6,2,10080,2503.261338
6,2,10080,2315.390090
6,2,10080,2014.648789
6,2,10080,2686.932936
6,2,10080,2597.076043
6,2,10080,2266.618800
6,2,10080,2423.974917
6,2,10080,2587.272215
6,2,10080,2141.929150
6,2,10080,2124.365304
6,2,10080,2507.649985
6,2,10080,1972.566384
6,2,10080,2432.226891
6,2,10080,2585.637257
6,2,10080,2379.385519
6,2,10080,2282.821728
6,2,10080,2331.733818
6,2,10080,2535.455015
6,2,10080,2541.407293
6,2,10080,2318.222927
6,2,10080,2546.583367
6,2,10080,2587.992560
6,2,10080,2521.321128
6,2,10080,2596.904271
6,4,10080,1618.141436
6,4,10080,1755.230820
6,4,10080,1849.262095
6,4,10080,1780.801806
6,4,10080,1745.723484
6,4,10080,1519.205159
6,4,10080,1793.126498
6,4,10080,1714.709988
6,4,10080,1825.394601
6,4,10080,1669.265383
6,4,10080,1846.302994
6,4,10080,1624.347498
6,4,10080,1779.505448
6,4,10080,1793.065420
6,4,10080,1581.810460
6,4,10080,1763.920095
6,4,10080,1453.670749
6,4,10080,1536.617705
6,4,10080,1836.764749
6,4,10080,1701.838407
6,4,10080,1814.881690
6,4,10080,1469.305546
6,4,10080,1712.771301
6,4,10080,1823.551644
6,4,10080,1638.225827
6,4,10080,1466.691962
6,4,10080,1697.056359
6,4,10080,1804.060273
6,4,10080,1662.932472
6,4,10080,1566.853548
7,1,10080,4138.114349
7,1,10080,3896.796339
7,1,10080,3591.153857
7,1,10080,4302.041469
7,1,10080,3179.225674
7,1,10080,4206.304365
7,1,10080,4243.707804
7,1,10080,3795.729510
7,1,10080,3630.261456
7,1,10080,4157.890028
7,1,10080,4257.513639
7,1,10080,4236.063691
7,1,10080,4242.518293
7,1,10080,4199.391338
7,1,10080,4183.769593
7,1,10080,3513.032393
7,1,10080,4187.665743
7,1,10080,3869.821265
7,1,10080,3893.568386
7,1,10080,3860.007811
7,1,10080,4189.816648
7,1,10080,3854.811755
7,1,10080,4223.645097
7,1,10080,3820.276574
7,1,10080,3178.470881
7,1,10080,3439.863372
7,1,10080,3820.112922
7,1,10080,4124.862342
7,1,10080,4099.571908
7,1,10080,4166.319821
7,2,10080,2025.830838
7,2,10080,2043.049045
7,2,10080,2056.593958
7,2,10080,2044.579508
7,2,10080,2058.015952
7,2,10080,2044.204729
7,2,10080,2228.926274
7,2,10080,2242.412593
7,2,10080,2045.191283
7,2,10080,2268.753246
7,2,10080,1738.143635
7,2,10080,2008.478288
7,2,10080,2230.588799
7,2,10080,1979.117132
7,2,10080,1996.370375
7,2,10080,2052.949045
7,2,10080,2208.237676
7,2,10080,2208.220721
7,2,10080,2008.738090
7,2,10080,1991.382396
7,2,10080,2007.714955
7,2,10080,2219.192461
7,2,10080,2194.253107
7,2,10080,2211.120651
7,2,10080,2190.028582
7,2,10080,2171.480766
7,2,10080,2028.575823
7,2,10080,2043.117870
7,2,10080,2199.863617
7,2,10080,2203.464585
7,4,10080,1438.385202
7,4,10080,1593.098978
7,4,10080,1541.085124
7,4,10080,1447.554344
7,4,10080,1628.977843
7,4,10080,1501.146195
7,4,10080,1343.159252
7,4,10080,1403.018168
7,4,10080,1590.797437
7,4,10080,1365.648956
7,4,10080,1454.207217
7,4,10080,1607.123261
7,4,10080,1587.396473
7,4,10080,1566.692711
7,4,10080,1497.064758
7,4,10080,1541.195511
7,4,10080,1532.813707
7,4,10080,1424.703479
7,4,10080,1628.599605
7,4,10080,1591.864825
7,4,10080,1270.584009
7,4,10080,1587.931013
7,4,10080,1435.551768
7,4,10080,1513.891459
7,4,10080,1606.379066
7,4,10080,1606.684836
7,4,10080,1441.894539
7,4,10080,1361.708663
7,4,10080,1312.136597
7,4,10080,1274.242692
